0,2_4
0.0,0.012621075
0.0,0.03686586
0.0,0.012044579
0.0,-0.16996798
0.0,0.0551745
0.0,-0.18244681
0.0,0.0870482
0.0,0.044297725
0.0,-0.06532082
0.0,-0.020646423
0.0,0.018686444
0.0,-0.1026915
0.0,-0.09693369
0.0,-0.04758486
0.0,0.03924623
0.0,-0.036600918
0.0,-0.05201134
0.0,-0.049220413
0.0,-0.035817474
0.0,-0.16927752
0.0,-0.012227863
0.0,-0.18433699
0.0,0.0067875683
0.0,-0.0015042424
0.0,-0.1436275
0.0,-0.047664493
0.0,-0.043961376
0.0,-0.117400974
0.0,-0.13292989
0.0,-0.11376652
0.0,-0.01931414
0.0,-0.12100968
0.0,-0.041205496
0.0,0.013813883
0.0,0.006961018
0.0,-0.17837521
0.0,0.004406601
0.0,-0.13141856
0.0,0.1416997
0.0,0.009973139
0.0,-0.09053025
0.0,-0.029305309
0.0,-0.004664272
0.0,-0.100192875
0.0,-0.12055811
0.0,-0.09758648
0.0,0.0055295527
0.0,-0.054457992
0.0,-0.060587257
0.0,-0.042476743
0.0,-0.037287563
0.0,-0.103985995
0.0,-0.013414711
0.0,-0.14682421
0.0,0.007729262
0.0,0.048382893
0.0,-0.108795494
0.0,-0.059473366
0.0,0.01866737
0.0,-0.007442683
0.0,-0.07035622
0.0,-0.05090365
0.0,-0.024093717
0.0,-0.042071193
0.0,-0.037667125
0.0,-0.0005696714
0.0,-0.016010612
0.0,0.018005043
0.0,-0.0013616979
0.0,-0.10520586
0.0,0.033664018
0.0,0.24109916
0.0,-0.07733759
0.0,-0.022157997
0.0,0.059102684
0.0,0.044232517
0.0,-0.091885656
0.0,-0.041203827
0.0,-0.006869167
0.0,-0.012471527
0.0,0.21603128
0.0,0.11544219
0.0,0.47635403
3.0,1.8895688
0.0,-0.0070982277
0.0,0.09638849
0.0,0.30641904
0.0,0.29007497
0.0,0.2538325
1.0,-0.059152454
14.0,7.2846913
1.0,0.19885197
0.0,0.5775038
1.0,0.20246688
0.0,0.61812794
0.0,-0.094531626
0.0,-0.017630905
0.0,0.07322183
2.0,0.24830166
0.0,0.4053091
0.0,0.024921328
0.0,0.008333832
1.0,0.118044406
4.0,0.1379303
0.0,0.22922769
0.0,0.023427159
9.0,2.750779
0.0,0.37476316
0.0,0.5916647
0.0,-0.010769457
2.0,0.011757046
0.0,0.07037702
0.0,-0.02227053
0.0,0.042542607
0.0,0.030560642
0.0,0.080584675
0.0,0.02028194
0.0,-0.06714377
0.0,0.06384958
0.0,0.23188569
0.0,-0.051079124
0.0,-0.012627929
0.0,0.061366707
0.0,0.15161434
0.0,-0.08010098
0.0,-0.042193264
0.0,0.042849213
0.0,0.021589428
0.0,0.01696983
0.0,0.08916536
0.0,0.05042568
0.0,-0.03246221
0.0,0.073741585
0.0,0.0007530749
3.0,0.12261906
0.0,0.094922215
0.0,-0.013911575
0.0,0.010978848
0.0,0.16389242
0.0,-0.007378906
0.0,0.3017535
1.0,0.2808043
0.0,0.37784448
0.0,0.096461445
0.0,-0.058622688
0.0,-0.046752304
0.0,-0.041181892
0.0,-0.1867815
0.0,-0.022317737
0.0,-0.19228873
0.0,0.010006458
0.0,0.29007497
0.0,-0.14620814
0.0,-0.048283905
0.0,-0.04275784
0.0,-0.13693675
0.0,-0.18081936
0.0,-0.13460717
0.0,-0.0071571767
0.0,-0.11854014
0.0,-0.10337767
0.0,-0.06685147
0.0,-0.058925003
0.0,0.16624859
0.0,-0.05251488
0.0,-0.18174395
0.0,-0.02203688
0.0,-0.016927987
0.0,-0.086658806
0.0,-0.09015021
0.0,0.053982884
0.0,0.17454329
0.0,0.6665347
0.0,0.06892744
0.0,0.40370384
0.0,-0.058998436
0.0,-0.051175445
0.0,-0.0039184988
0.0,-0.024916977
0.0,-0.17687473
0.0,-0.014871448
0.0,-0.13988051
0.0,0.030316263
0.0,0.021022975
0.0,-0.09998497
0.0,-0.021361679
0.0,0.0020386279
0.0,-0.12084326
0.0,-0.1528494
0.0,-0.09597239
0.0,-0.020302147
0.0,-0.07231793
0.0,-0.078968376
0.0,-0.031509727
0.0,-0.052833885
0.0,-0.13683161
0.0,-0.016098827
0.0,-0.07597384
0.0,-0.0016154945
0.0,-0.014165252
0.0,-0.13838515
0.0,-0.09960303
0.0,-0.039492935
0.0,-0.0031317174
0.0,-0.14856991
0.0,-0.09152874
0.0,-0.08672032
0.0,-0.06629214
0.0,-0.026650518
0.0,0.008769423
0.0,0.019319683
0.0,-0.10475245
0.0,0.021276861
0.0,-0.100316375
0.0,0.15555163
0.0,0.29007497
0.0,-0.07132015
0.0,-0.015710682
0.0,0.1047546
0.0,-0.019671649
0.0,-0.0006891191
0.0,0.007178694
0.0,0.025312811
0.0,0.018849522
0.0,-0.109032005
0.0,-0.05193934
0.0,-0.032607406
0.0,0.084938675
0.0,-0.06647715
0.0,-0.16897902
0.0,-0.018619865
0.0,-0.04353431
0.0,-0.13783869
0.0,-0.09531054
0.0,-0.011803001
0.0,0.032809645
0.0,0.008332759
0.0,-0.11598763
0.0,0.10968271
0.0,-0.059399456
0.0,-0.06927046
0.0,-0.031321377
0.0,-0.020732254
0.0,-0.17993078
0.0,-0.031192154
0.0,-0.17585883
0.0,0.002911538
0.0,0.29007497
0.0,-0.1271275
0.0,-0.039473385
0.0,-0.02341637
0.0,-0.13008627
0.0,-0.14705977
0.0,-0.114994615
0.0,-0.013288826
0.0,-0.099458545
0.0,-0.018214077
0.0,0.031325966
0.0,0.046545655
0.0,-0.036269754
0.0,0.029713303
0.0,-0.09240374
0.0,0.06433895
0.0,0.058156073
0.0,-0.051454872
0.0,0.0023142397
0.0,0.12383905
0.0,0.0799748
0.0,-0.0029099882
0.0,0.021691471
0.0,0.03653446
0.0,0.04607597
0.0,0.28718284
7.0,0.1415619
10.0,1.1409479
0.0,0.29007497
0.0,0.030066162
0.0,0.08037916
1.0,0.29007497
1.0,0.29007497
0.0,0.3064007
0.0,0.07616535
19.0,12.901932
0.0,0.29007497
0.0,0.29007497
0.0,-0.0229114
5.0,0.8548435
0.0,-0.023397297
0.0,-0.050839752
0.0,-0.039796203
0.0,-0.025413841
0.0,-0.15153989
0.0,-0.0054272115
0.0,-0.16275153
0.0,0.007958204
0.0,0.017430216
0.0,-0.12264666
0.0,-0.033843845
0.0,-0.0244883
0.0,-0.10152134
0.0,-0.12384519
0.0,-0.092588276
0.0,-0.023327202
0.0,-0.10271582
0.0,-0.075935215
2.0,-0.013327688
0.0,-0.024965137
0.0,0.29007497
0.0,-0.039629787
0.0,-0.08932051
0.0,0.15345803
0.0,0.29007497
0.0,-0.10900387
0.0,-0.04765138
10.0,4.2641606
0.0,-0.0590339
0.0,0.29007497
0.0,-0.032752126
0.0,0.15470949
1.0,-0.025435537
0.0,-0.058954567
0.0,-0.047857612
0.0,-0.034454674
0.0,-0.16960153
0.0,-0.018513054
0.0,-0.17748865
0.0,-0.00015601516
0.0,0.0007222295
0.0,-0.14133725
0.0,-0.045103878
0.0,-0.043117374
0.0,-0.11836848
0.0,-0.12826905
0.0,-0.11155161
0.0,-0.028568596
0.0,-0.11964592
0.0,-0.05889973
0.0,-0.043106884
0.0,-0.037086815
0.0,-0.18493995
0.0,-0.022594303
0.0,-0.18709692
0.0,0.010990173
0.0,0.29007497
0.0,-0.14256176
0.0,-0.04463944
0.0,-0.03945908
0.0,-0.13509569
0.0,-0.17995152
0.0,-0.13158545
0.0,-0.007311195
0.0,-0.11489615
0.0,0.10125294
0.0,0.10155168
0.0,0.040290505
0.0,-0.089701265
4.0,0.15394846
0.0,-0.04507765
0.0,0.09681597
0.0,0.058980852
0.0,0.017086178
0.0,0.050115734
0.0,0.018829018
0.0,0.07979408
0.0,0.0037287772
0.0,0.012372643
0.0,0.1573979
0.0,0.0020605624
0.0,0.011156946
0.0,-0.020127624
0.0,-0.022286743
0.0,-0.11298451
0.0,0.020513684
0.0,-0.052618355
0.0,0.026340872
0.0,0.03178218
0.0,-0.0371767
0.0,0.015080839
0.0,-0.061207384
0.0,-0.06583199
0.0,-0.026889414
0.0,-0.018103927
0.0,-0.04973921
0.0,-0.07946333
0.0,0.03522888
0.0,0.06863704
0.0,-0.0097258985
0.0,-0.113067
0.0,0.09011784
0.0,-0.023431152
0.0,0.059610873
0.0,0.032546192
0.0,-0.010230869
0.0,0.03057924
0.0,0.005850464
0.0,0.14927855
0.0,0.030115992
0.0,-0.023253292
0.0,0.053593785
0.0,-0.017971367
0.0,0.02513042
0.0,0.05020061
0.0,-0.021970123
0.0,0.15242365
0.0,0.048978955
0.0,-0.016678184
0.0,0.026275784
0.0,0.033195287
0.0,-0.016780466
0.0,0.026817232
0.0,0.08374706
0.0,0.32027116
0.0,0.076168925
0.0,0.039148003
0.0,0.080798775
0.0,0.022504479
0.0,-0.004494518
0.0,-0.0062497556
0.0,-0.033095688
0.0,-0.06305155
0.0,0.04156819
0.0,-0.033275932
0.0,0.028710514
0.0,0.055069834
0.0,-0.06966528
0.0,-0.0028532445
0.0,0.0110146105
7.0,0.35567775
0.0,-0.07381329
0.0,0.023403317
1.0,-0.03389582
0.0,-0.034023613
4.0,0.1556361
0.0,0.49762204
0.0,0.24769774
1.0,2.3398867
0.0,0.0002630055
0.0,-0.08166489
0.0,0.29007497
1.0,1.4413928
1.0,0.1859056
0.0,0.018273264
0.0,2.2100408
4.0,3.87069
11.0,12.729845
0.0,0.3075911
1.0,1.3607419
0.0,-0.04505071
0.0,-0.041766495
3.0,0.05156246
1.0,0.04307857
2.0,0.7389895
0.0,0.023486048
0.0,0.036698014
0.0,0.14128569
0.0,0.18004861
0.0,0.20637527
2.0,0.01887098
2.0,0.23016706
1.0,0.9109739
1.0,0.8534752
0.0,-0.016284794
0.0,0.26991144
0.0,0.05054298
0.0,0.03415385
0.0,0.03148809
0.0,0.001332432
0.0,-0.061234564
0.0,0.092841536
0.0,0.02255407
0.0,0.07002893
0.0,0.05765739
0.0,-0.015124172
0.0,0.0246512
0.0,0.026088864
1.0,0.505092
0.0,-0.032306045
0.0,0.013148934
0.0,-0.019387573
0.0,-0.000503391
0.0,0.049512774
0.0,0.50217736
0.0,0.01257959
3.0,1.7760226
0.0,0.067830235
0.0,0.043327004
